id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
34857,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Classic Slip-On Black Shoes,34857.jpg
22932,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Unisex Black Dial Watch 9912PP13,22932.jpg
8724,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Checks Red Shirts,8724.jpg
35985,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Flying Machine Women Poppy Red T-shirt,35985.jpg
47599,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Portia Women Black Flats,47599.jpg
28434,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8299,28434.jpg
55860,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,2017,Casual,Colorbar Pro Dazzling Mauve Nail Lacquer 008,55860.jpg
19141,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Lotto Men Revorb Black Sandals,19141.jpg
49631,Women,Apparel,Dress,Dresses,Cream,Summer,2012,Casual,Mineral Cream Dress,49631.jpg
8516,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Ultimatum Max Black Backpacks,8516.jpg
28606,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Casual,Nike Men Air Twilight Black Shoes,28606.jpg
34259,Men,Apparel,Bottomwear,Tracksuits,Grey,Summer,2012,Sports,Proline Men Grey Tracksuit,34259.jpg
46679,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,2017,Casual,Rasasi Women Pack of 3 Perfumes,46679.jpg
16109,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,M tv Men My Fab Eyewear Brown Sunglasses,16109.jpg
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Femella Women Purple T-Shirt,25925.jpg
5209,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Superman Men's Job Round Neck White T-shirt,5209.jpg
33840,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Puma Men Hypermoto Ducati Black Shoes,33840.jpg
58571,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Puma Men Black Shorts,58571.jpg
52877,Women,Apparel,Saree,Sarees,White,Fall,2012,Ethnic,FNF Multi Coloured Sari,52877.jpg
39546,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012,Casual,Numero Uno Men Yellow Flip Flops,39546.jpg
25119,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Gems Black Clutch,25119.jpg
44912,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,Puma Men Black Track Pants,44912.jpg
57539,Men,Accessories,Belts,Belts,Olive,Summer,2010,Casual,Flying Machine Men Olive Belt,57539.jpg
38494,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys United Green T-shirt,38494.jpg
20037,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011,Casual,United Colors Of Benetton Women Black Tights,20037.jpg
44572,Men,Footwear,Sandal,Sports Sandals,Black,Summer,2012,Casual,Coolers Men Black Sports Sandals,44572.jpg
37080,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Lino Perros Women Blue Handbag,37080.jpg
57959,Women,Apparel,Saree,Sarees,Turquoise Blue,Fall,2012,Ethnic,Prafful Turquoise Blue Printed Sari,57959.jpg
4787,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports,ADIDAS Men's Bas Esx Black Short,4787.jpg
52417,Women,Apparel,Loungewear and Nightwear,Night suits,Red,Winter,2015,Casual,Red Rose Women Red Pyjama Set,52417.jpg
39926,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,2012,Casual,Tortoise Unisex Brown Laptop Bag,39926.jpg
58911,Men,Accessories,Ties,Ties,Grey,Summer,2012,Casual,Hakashi Men Grey Silk Tie,58911.jpg
24497,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Mother Earth Women Black Printed Kurta,24497.jpg
57165,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Elle Women Magenta Clash Top,57165.jpg
11770,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Lee Men Printed Blue Tshirts,11770.jpg
41000,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Girls Woven Blue Shorts,41000.jpg
42685,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta,42685.jpg
55632,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Flats,55632.jpg
13027,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Flats,13027.jpg
27212,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Doodle Kids Boy Striped Blue Shirt,27212.jpg
43757,Women,Accessories,Jewellery,Bangle,White,Fall,2012,Casual,Royal Diadem Set of 2 White Bangles,43757.jpg
22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Navy Blue Kurta,22760.jpg
16555,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Basics Men Navy Printed Polo T-shirt,16555.jpg
8976,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men SL Tech Lo SF White Sports Shoes,8976.jpg
7102,Unisex,Accessories,Bags,Backpacks,Orange,Winter,2015,Casual,Wildcraft Unisex Orange & Grey Backpack,7102.jpg
34605,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Hanes Men Black Boxer Brief,34605.jpg
50340,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012,Ethnic,Aurelia Women Brown Printed Kurti,50340.jpg
55400,Women,Personal Care,Makeup,Kajal and Eyeliner,Charcoal,Spring,2017,Casual,Revlon Grow Luscious Graphite Eye Liner,55400.jpg
3790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014,Casual,Converse Men's AS Canvas HI Black Shoe,3790.jpg
8378,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Doodle Girl's Princess Lime Kidswear,8378.jpg
30097,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Ed Hardy Men Black Dial Watch,30097.jpg
2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe,2642.jpg
43565,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Puma Unisex Black Echo Backpack,43565.jpg
28854,Men,Apparel,Topwear,Tshirts,Lavender,Summer,2012,Casual,Proline Men Mauve T-shirt,28854.jpg
13215,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports,ASICS Men Gel Enduro 7 Running Silver Sports Shoes,13215.jpg
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Jeans,27020.jpg
46017,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Fabindia Women Orange Printed Kurta,46017.jpg
7330,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual,Red Tape Men Strappy Black Floater,7330.jpg
49863,Girls,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Q&Q Kids Girls Pink Digital Watch,49863.jpg
16767,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Spice Art Women Spacious Brown Handbag,16767.jpg
31979,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Nike Men Lunarswift +3 Grey Sports Shoes,31979.jpg
50172,Women,Footwear,Shoes,Flats,Green,Winter,2012,Casual,Rocia Women Multi- Coloured Shoes,50172.jpg
28068,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016,Casual,Jockey ELANCE Men Navy Blue Elance Brief 1015,28068.jpg
23480,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,Arrow Men Grey Check Scarf,23480.jpg
44740,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Globalite Men White Terra Shoes,44740.jpg
5467,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Elite Black Shoe,5467.jpg
20205,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Flock Print Grey Sweatshirt,20205.jpg
14030,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Nike Women Printed White Tshirts,14030.jpg
36360,Men,Accessories,Ties,Ties,Gold,Summer,2012,Formal,Reid & Taylor Men Gold Tie,36360.jpg
45692,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,TOUS Women Leau Eau De Parfum 90 ml,45692.jpg
57357,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Amante Black Printed Push-Up Bra BGSS01,57357.jpg
10490,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Flying Machine Men HS Blue Shirts,10490.jpg
33612,Women,Accessories,Wallets,Wallets,Green,Summer,2012,Casual,Lino Perros Women Green Wallet,33612.jpg
39328,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,Gini and Jony Girls Green Shorts,39328.jpg
41232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men White Aquil Sports Shoes,41232.jpg
11542,Women,Apparel,Topwear,Kurtas,Beige,Summer,2011,Ethnic,W Women Printed  Beige Kurtas,11542.jpg
56285,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Biara Women Black Bra,56285.jpg
25777,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012,Formal,Arrow Men Brown Suspenders,25777.jpg
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Black Tracksuit,2226.jpg
43101,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,2017,Casual,Reebok Men Reeplay Perfume & Deodorant Set,43101.jpg
18299,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aneri Women Zeenat Black Kurta,18299.jpg
13671,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Levis Kids Blue Solid Jean,13671.jpg
27444,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual,Jockey Women Black T-shirt,27444.jpg
26596,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2015,Sports,Puma Men Jago Ripstop Black Sports Shoes,26596.jpg
55064,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,,Lakme Enrich Satins Lipstick 265,55064.jpg
50516,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Trunks,50516.jpg
6686,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,UCB Men's Big Ben Logo Red T-shirt,6686.jpg
34053,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,34053.jpg
46473,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Timex Men Sliver Dial Watch,46473.jpg
7754,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Fila Men's Agony Black Red Shoe,7754.jpg
55858,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual,Colorbar Pro Flirt Nail Lacquer 013,55858.jpg
35181,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2015,Casual,Wildcraft Unisex Blue Backpack,35181.jpg
22136,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Provouge Men Black Formal Shoes,22136.jpg
16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Peter England Men Check Navy Blue Shirt,16303.jpg
15586,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Proline Men Green Printed Sweatshirt,15586.jpg
36704,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017,Casual,Burberry London Men Special Edition Perfume,36704.jpg
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Gini and Jony Girl's Arella Blue Kidswear,5003.jpg
14454,Women,Footwear,Shoes,Heels,Taupe,Summer,2012,Casual,Enroute Women Casual Taupe Casual Heels,14454.jpg
53393,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012,Ethnic,Alma Women Printed Beige Kurta,53393.jpg
11126,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports,Urban Yoga Women Solid Blue Track Pants,11126.jpg
25313,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085),25313.jpg
57733,Women,Personal Care,Lips,Lip Care,Brown,Spring,2017,,Lotus Herbals Cocoa Lip Balm,57733.jpg
40784,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,Quiksilver Men Blue Flip Flops,40784.jpg
36536,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Sling Bag,36536.jpg
52073,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Myntra Men Grey & Red T-shirt,52073.jpg
58549,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Miami Blues Women Sunglasses,58549.jpg
14666,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt,14666.jpg
33878,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Citizen Men Silver Dial Watch,33878.jpg
44116,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual,Boss Men Made For Summer Perfume,44116.jpg
5231,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Classic Polo Men's Cari Navy Polo T-shirt,5231.jpg
25121,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Gem Ring Black Clutch,25121.jpg
32196,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Men Printed Blue Kurta,32196.jpg
33044,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta,33044.jpg
57501,Men,Footwear,Sandal,Sandals,Beige,Summer,2012,Casual,Lee Cooper Men Light cocoa Sandals,57501.jpg
54384,Women,Accessories,Bags,Handbags,Olive,Fall,2012,Casual,Baggit Women Olive Green Handbag,54384.jpg
13443,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Tops,13443.jpg
2014,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men's Classic Yellow Polo T-shirt,2014.jpg
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag,43333.jpg
49609,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Heels,49609.jpg
31713,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,31713.jpg
12591,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Tantra Unisex Printed Blue Tshirts,12591.jpg
55256,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,2019,Casual,Lakme Absolute Forever Silk Blacklast Eye Liner,55256.jpg
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011,Casual,Arrow Woman Solid Green Dress,18897.jpg
34261,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Printed Red T-shirt,34261.jpg
50724,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Girls Blue Washed Dress,50724.jpg
2828,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Lee Cooper Men's LC Casual Denim Blue Shoe,2828.jpg
22304,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Inc. 5 Women Casual Beige Heels,22304.jpg
16131,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tokyo Talkies Women Printed Red T-shirt,16131.jpg
46641,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Rasasi Women Hope Deo,46641.jpg
7566,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men's As Kobe Comic Black T-shirt,7566.jpg
19945,Women,Accessories,Bags,Handbags,Purple,Fall,2011,Casual,Nike Women Casual Purple Handbag,19945.jpg
13685,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Men Dash Casual Shoes,13685.jpg
54142,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Rocia Women Beige Sandals,54142.jpg
26562,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Lee Cooper Men Brown Shoes,26562.jpg
55090,Women,Personal Care,Skin,Face Moisturisers,Silver,Spring,2017,Casual,Pond's Flawless White Visible Lightening Daily Cream,55090.jpg
12757,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Spykar Men Printed Blue T-Shirts,12757.jpg
42027,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,ADIDAS Women Sukoi Black Sports Shoes,42027.jpg
3300,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2011,Sports,Asics Men's Gel Cushioning Black Yellow Shoe,3300.jpg
17225,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,17225.jpg
6672,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Women Dunk Skinny White Red Shoe,6672.jpg
47555,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Portia Women White Heels,47555.jpg
46487,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Timex Men Sliver Dial Chronograph Watch,46487.jpg
51430,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Myntra Men Navy Blue & Orange Check Shirt,51430.jpg
15572,Boys,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Chhota Bheem Kids Boys Warrior Bheem TShirt,15572.jpg
21747,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Unisex  Era Black Casual Shoes,21747.jpg
4125,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Sports,Lotto Men Kochi Tuskers Authentic Orange Jersey,4125.jpg
45202,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657),45202.jpg
37622,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Madagascar3 Boys Red Printed T-Shirt,37622.jpg
20695,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2011,Casual,Buckaroo Men Bello Blue Casual Shoes,20695.jpg
53367,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual,Puma Unisex Pink Backpack,53367.jpg
32350,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,32350.jpg
56615,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,2017,Casual,Streetwear Stay On Mineral Rose Swirl Blusher,56615.jpg
4919,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Gini and Jony Girl's Veeya Pink Kidswear,4919.jpg
10000,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual,Palm Tree Girls Sp Jace Sko White Skirts,10000.jpg
4317,Unisex,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Tantra Kid's Unisex Kya Boss Red Kidswear,4317.jpg
45030,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Watch,45030.jpg
15740,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Women Air Relentless Grey Sports Shoes,15740.jpg
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Myntra Women Yellow T-shirt,52087.jpg
21575,Men,Accessories,Socks,Socks,Multi,Winter,2015,Casual,Lino Perros Men Pack of Five Striped Socks,21575.jpg
37410,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Murcia Women Envelope Green Handbag,37410.jpg
56427,Women,Personal Care,Eyes,Eyeshadow,Bronze,Spring,2017,Casual,Streetwear Groovy Baby Eye Shadow,56427.jpg
32162,Women,Accessories,Socks,Socks,Black,Summer,2017,Casual,Playboy Women Playmate Black Ankle Socks,32162.jpg
40542,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Titan Women Gold Watch,40542.jpg
38458,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual,Baggit Women Orange Sling Bag,38458.jpg
27682,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Murcia Women Black Handbag,27682.jpg
9408,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Fastrack Women Sunglasses,9408.jpg
30635,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Nike Men Basic Crew Blue T-shirt,30635.jpg
42215,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Sepia Women Teal Top,42215.jpg
3132,Men,Apparel,Topwear,Tshirts,Multi,Fall,2010,Casual,DUSG Men's Tadoba Organic Cotton Cappuccino T-shirt,3132.jpg
34295,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012,Ethnic,Fabindia Orange Silk Dupatta,34295.jpg
18863,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011,Casual,Puma Men Heritage Red Sweatshirt,18863.jpg
6440,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Lotto Men's Calcetto Black Brown Shoe,6440.jpg
17017,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Casual Brown Sandal,17017.jpg
23222,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,Aneri Women Freya Red Kurta,23222.jpg
51602,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Wrangler Women Blue Molly Jeans,51602.jpg
7592,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Nike Men's Dunk Low Blue Shoe,7592.jpg
53531,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017,Casual,Amante Women Pink Bikini Briefs PCLR02,53531.jpg
44586,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Tino Blue Jeans,44586.jpg
37074,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Lino Perros Women Black Handbag,37074.jpg
4773,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011,Sports,ADIDAS Women 3S Blue Capri,4773.jpg
15324,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Sports,Nike Men Printed White Sweatshirts,15324.jpg
21111,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,s.Oliver Women Check Purple Top,21111.jpg
40126,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012,Casual,Gini and Jony Boys Boxer White Shorts,40126.jpg
24463,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Numero Uno Men Brown Casual Shoes,24463.jpg
10656,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Girl Little frock Pink Tops,10656.jpg
37848,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Wallet,37848.jpg
57191,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top,57191.jpg
56043,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Colorbar Keep Blushing Full Finish Longwear Lipstick 08,56043.jpg
11784,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Women Solid Black Tshirts,11784.jpg
32506,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Franco Leone Men Brown Sandals,32506.jpg
49299,Women,Accessories,Socks,Socks,Beige,Summer,2016,Casual,Arrow Women Pack Of 5 Socks,49299.jpg
42671,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Alma Women Green Kurta,42671.jpg
3556,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual,Skechers Men Dark Brown Lifestyle Shoe,3556.jpg
26334,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,DKNY Women Black Dial Watch NY4951,26334.jpg
12101,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,W Women Printed Pink Kurtas,12101.jpg
54714,Women,Apparel,Apparel Set,Kurta Sets,Charcoal,Summer,2012,Ethnic,Shree Women Charcoal Grey & Sea Green Printed Salwar Suit with Dupatta,54714.jpg
6818,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011,Casual,Timberland Men's Grn Thng Red Flip Flop,6818.jpg
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top,2484.jpg
30251,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2013,Casual,Numero Uno Men Green Flip Flops,30251.jpg
22794,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Manchester United Men Navy Blue Tshirt,22794.jpg
8982,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Men Evo Ducati Lo White Casual Shoes,8982.jpg
